is_test	row.names	y	x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	x.11	x.12	x.13	x.14	x.15	x.16	x.17	x.18	x.19	x.20	x.21
1	69	2	0.4122	0.1484	2.359	2.9177	4.2421	5.7859	6.0113	2.8816	4.4402	2.8093	2.4427	2.2761	0.8827	-0.0332	-0.7255	0.3415	-3.1392	0.0284	-1.3496	-0.0654	-0.6546
1	70	3	0.8595	-0.6772	0.8463	0.4391	1.9521	1.3311	2.3649	0.7957	-0.2648	2.4546	0.7374	2.3122	1.7951	4.5596	5.9433	2.4012	2.311	2.3086	1.5376	-0.3521	-1.7911
1	71	1	1.8829	0.3129	1.2508	-0.9483	-1.5325	1.1655	0.7608	1.9409	3.0786	3.6138	3.3404	4.5471	2.9349	3.1962	2.8428	1.4848	2.7175	0.1213	1.8906	-0.5579	-1.1568
1	72	2	-0.0685	0.6954	0.989	1.5037	1.5264	2.9149	3.6834	2.8674	2.6146	5.4979	4.6025	2.1791	2.475	2.3029	1.0619	-0.1844	0.6306	-0.5294	-0.4222	-0.2993	1.1505
1	73	1	0.0695	-1.731	-0.5586	0.9473	-1.0113	1.0672	1.8305	2.0039	3.303	6.017	6.3159	7.0697	4.2622	1.463	1.6752	0.8522	-1.0217	-1.6246	2.0417	-1.8313	-1.0652
1	74	2	0.8752	-0.7961	0.3248	0.8058	0.885	2.8179	1.7439	2.9095	2.8331	6.5135	3.6864	4.9515	4.135	1.7066	0.0109	1.2204	0.4922	0.8032	0.1149	0.0283	-0.2602
1	75	1	0.1435	0.0101	1.4252	-0.3452	-0.2061	0.8132	0.6892	0.4113	1.5668	1.5655	4.0662	2.7159	4.2037	5.6909	3.8681	4.7599	3.4551	2.1162	0.3521	1.8483	0.8641
1	76	3	-0.5455	0.987	1.6392	2.2796	2.0497	3.3542	5.4875	4.8324	1.4482	2.4927	1.856	2.203	-0.3874	1.4007	3.2478	1.2491	2.2758	-0.367	1.0315	2.0341	-1.2598
1	77	3	-1.6689	0.6663	-0.3988	0.6509	1.8753	1.6109	3.6152	1.1734	2.8374	2.6596	1.9749	1.4913	1.6979	3.7574	1.425	2.3626	0.8918	4.2567	0.0503	0.2647	0.4395
1	78	3	0.3151	1.2749	2.1868	2.5275	0.8359	3.9642	3.1455	2.3043	3.5094	1.3804	2.0276	2.1534	2.0729	3.0062	3.5333	3.4143	2.6927	1.9102	1.1482	1.0944	-1.7818
1	79	1	-1.2974	-0.1414	0.2014	-0.3447	-0.6297	0.2231	0.3437	1.1834	0.5511	1.6971	2.2937	2.7196	3.4677	5.0088	4.668	3.0171	3.3408	1.7018	0.9424	0.8326	-0.7131
1	80	1	-0.4023	-0.8798	0.7787	0.2918	-1.0898	-0.3524	-0.1084	1.1925	3.6921	3.075	5.3532	4.3906	3.2987	2.9757	2.9989	1.13	1.8038	3.2577	2.5031	0.644	-1.6505
1	81	2	0.54	2.2229	1.4994	2.2226	3.6381	3.3839	4.5973	2.6429	4.0968	4.1551	4.1156	3.0885	2.6971	1.3839	-0.2884	1.2833	1.2002	-1.5419	0.5365	-0.1036	0.2463
1	82	1	-0.1947	-1.1227	0.8428	-0.5226	0.7115	0.6724	0.8983	0.2621	0.4556	3.047	2.3094	3.6364	3.6686	3.7173	2.6326	2.8105	3.3408	0.526	0.6987	-0.4579	-0.5003
1	83	1	0.1555	0.8414	-0.9238	0.8093	-0.9513	0.5331	0.3501	0.6635	-0.0463	3.7158	3.2151	3.1067	2.4761	5.2898	6.0475	4.2094	2.5708	2.6275	1.2967	2.7669	-0.5273
1	84	2	0.3805	1.2685	2.193	1.9386	3.1112	4.9255	5.6547	4.7226	3.8324	2.2881	4.2082	0.7981	2.0908	1.615	0.0949	-0.5944	-2.6844	0.6505	-0.1438	0.66	-0.3735
1	85	3	-0.0802	1.3713	2.7577	2.3765	2.5758	4.9266	5.3987	2.545	2.6877	1.814	1.5142	0.0946	1.6018	1.5198	-0.6923	0.0866	3.8926	1.2362	0.6365	-0.4042	0.7308
1	86	2	-0.9586	0.0418	0.4618	1.0737	0.9858	2.4281	3.2884	3.1856	4.1568	2.9732	4.6787	1.8392	3.0712	0.4384	-1.3261	0.2641	0.5877	-0.3213	-0.6373	0.3658	-0.8844
1	87	2	0.0634	0.9529	0.2094	1.4435	1.2154	2.3321	2.5752	4.402	3.9648	2.1668	5.0561	3.1758	3.6477	1.8198	0.2635	1.0585	0.4176	2.1492	0.2711	-0.0595	0.2813
1	88	3	0.0049	0.2814	-0.0072	0.9153	1.9916	1.1959	0.7778	0.5528	2.7808	3.7254	2.2209	2.1053	2.1284	1.0652	3.4579	0.5146	3.8168	1.7549	1.311	-1.7194	-0.5069
1	89	1	0.1641	1.0629	0.2984	-0.655	-0.1736	1.5626	0.7997	1.5758	-1.4763	1.6984	0.6932	4.7518	3.4174	5.2479	5.1686	6.6418	1.5364	4.2757	0.71	-0.0981	0.0286
1	90	3	0.9216	1.1389	1.5153	-0.2109	-0.5791	-0.4227	0.7212	1.5874	0.1078	1.2255	1.2537	2.3615	5.6539	4.6926	6.0383	5.3368	4.9945	3.1701	0.7554	0.4097	-0.9426
1	91	3	-0.8302	1.7486	1.6446	3.7101	3.085	6.0062	4.4918	3.9509	3.2239	1.6644	0.7513	2.1413	0.7731	0.3565	2.5773	-0.6905	1.0777	1.1118	0.4764	0.2883	-0.9169
1	92	1	-0.5786	-0.6541	0.2069	0.1895	-0.4404	-0.6004	0.5925	1.5124	2.8986	4.9821	4.428	4.095	3.6627	4.2398	2.873	2.0446	-0.0766	1.4822	1.9259	-1.1731	1.6782
1	93	2	-1.0046	2.0777	1.0315	2.8873	1.2434	3.135	2.9991	1.5599	3.4956	3.4567	4.8297	4.4918	2.1151	2.4539	2.4286	-0.3761	0.8979	-0.7374	-0.2159	-0.1872	-2.452
1	94	1	1.166	0.6461	0.1249	-0.8336	-0.7605	0.6601	2.1254	3.3449	2.26	1.6767	1.4603	2.9081	3.4824	4.3851	5.5711	5.0142	2.9758	3.0622	0.0742	0.4997	-0.0632
1	95	3	0.5486	-0.9469	0.8677	1.813	1.3314	4.9503	3.6135	2.058	0.5644	0.9023	1.7047	1.7586	0.8989	2.4474	4.314	1.5105	3.1346	1.021	-0.3242	0.2263	-1.1028
1	96	1	0.8857	1.356	1.0922	-1.4795	1.1172	1.1674	0.8988	1.4444	2.709	0.8087	3.0877	3.9168	4.6499	4.8724	6.243	2.4549	3.3914	1.7981	1.604	2.5591	0.6281
1	97	2	-0.3092	0.9395	1.9615	0.9708	1.9255	4.8415	4.2461	3.3071	4.9296	2.9683	1.7592	4.1151	3.3347	-0.1776	1.9506	1.2458	1.4942	1.0814	-2.0772	-0.7219	1.9286
1	98	3	-0.4392	-0.4432	1.1509	3.2554	3.2556	5.7327	6.229	2.563	1.696	2.9997	2.047	1.7576	0.8492	0.7676	1.6377	4.2715	-0.2851	2.0347	1.4187	0.4566	0.269
1	99	3	-0.5796	1.3291	2.0119	5.9764	2.1822	3.2124	3.2748	3.7473	4.0045	1.5701	0.8929	3.1635	-0.8586	1.0133	1.8181	-0.0331	0.8439	0.5876	0.1542	1.3147	-0.6109
1	100	1	0.9983	0.5684	-0.3033	0.3195	-0.1593	0.6783	1.0094	2.3165	1.0434	3.0667	2.6492	5.1247	5.0757	5.4703	4.3886	4.5411	2.361	4.0286	1.2167	1.0844	-0.4176
1	101	3	-0.5453	0.132	0.8097	1.4942	3.0497	2.0627	4.7677	3.2638	1.9368	3.9092	1.5985	0.1171	-0.1636	1.3413	1.3087	1.5462	2.9199	0.3431	-0.2442	0.2011	-0.3977
1	102	3	-1.7284	0.2077	1.0602	1.5553	1.4454	3.864	2.4651	1.9698	1.9074	2.5839	0.8867	3.9771	2.8251	2.44	3.1882	2.0989	3.6134	1.1225	3.4592	1.2406	0.1398
1	103	1	0.5434	-1.6359	-0.573	-1.0564	0.8496	0.9563	-0.634	-0.6068	0.7811	0.8531	2.3564	2.8653	4.0114	5.4196	7.0316	5.4277	2.1329	0.6216	1.2431	2.0648	-0.8096
1	104	3	0.1856	1.0599	0.9898	1.1505	1.0568	0.5029	1.1406	-1.3693	0.6897	-0.3134	2.9418	1.9092	4.3588	1.1017	4.1261	3.4759	2.6131	0.8715	2.7845	1.0016	-0.6338
1	105	1	0.7899	0.1485	1.2734	0.7276	1.5161	0.1325	1.6109	3.9911	3.6799	4.9365	4.8435	4.8369	2.4591	3.1063	1.1672	2.8623	0.9861	0.6495	2.2812	0.2692	-0.0337
1	106	1	0.3429	-0.925	0.1988	1.1147	0.6825	1.1805	1.0684	2.7228	3.0059	2.8724	4.8779	2.5448	5.6462	3.86	4.8397	3.3985	2.4835	2.6278	-1.2259	0.1827	0.5053
1	107	3	0.6854	-0.3882	2.3987	2.1162	1.9833	1.5045	1.9762	3.4046	2.4627	1.2162	2.4582	1.7443	-0.15	1.8498	3.3769	2.584	0.6605	-1.9637	-0.3684	-0.2172	1.1292
1	108	1	-0.234	0.6596	-1.6693	1.1322	0.8508	0.4419	0.5127	4.8775	2.8486	4.8834	4.6132	5.9433	4.1841	6.2885	4.9757	1.9522	1.9169	1.1814	-0.1524	0.2578	-1.0974
1	109	1	1.6879	0.3878	-0.4071	1.1117	0.8775	1.0205	-0.6284	2.2432	1.8032	4.3625	3.9797	1.5742	1.4599	4.3148	4.7107	2.1449	1.5748	1.1578	0.856	0.7791	0.2386
1	110	1	0.3386	-0.5562	0.9696	-0.3539	0.5817	1.6306	3.3187	3.3868	3.2009	3.3719	7.1756	5.2467	3.853	-0.0983	3.1899	2.0342	2.2856	1.7313	-2.1695	0.1239	-0.2976
1	111	3	0.4453	0.0648	1.7055	0.9317	-0.015	2.7637	0.4131	-0.1825	-0.1715	-0.1135	2.6238	2.6671	3.8794	4.8631	5.6948	3.846	3.556	3.1467	-0.0501	0.1114	0.6414
1	112	3	1.5555	0.0648	0.5822	0.2945	0.8783	0.7264	3.0214	1.6021	1.6863	2.2268	1.6834	2.8638	1.5699	3.4472	2.8596	3.4345	2.3168	0.3169	1.7714	0.1633	0.4154
1	113	1	0.8104	2.0795	-0.1386	0.441	0.1437	-0.2992	1.6959	-0.1373	0.7212	1.4959	4.5695	2.8981	5.1926	5.4797	3.2043	3.4949	2.2444	3.7574	1.4476	0.9497	-2.0144
1	114	1	-1.2527	0.5982	-0.3717	0.2915	-1.7336	-1.2405	0.7913	0.486	1.2316	4.5798	4.0218	4.2622	4.3142	4.1525	3.4252	1.129	1.1526	0.414	1.071	0.582	0.9564
1	115	3	-0.7327	0.3105	2.0025	1.7329	3.7036	5.8669	4.3978	5.2425	4.107	1.74	1.6522	1.9171	-1.1949	0.5023	-0.0471	-0.5708	-0.1166	-0.3782	-1.3125	-1.034	-0.6152
1	116	1	0.175	-0.9184	-0.0219	0.7027	1.5606	-0.288	-0.204	1.4891	-0.0281	2.8817	2.7834	1.9065	5.9882	3.1002	4.321	3.5566	3.9913	2.6042	0.5269	1.6531	-1.1186
1	117	1	-0.8939	0.9588	1.5264	-0.4428	0.6642	-0.926	1.4525	2.3418	2.447	4.337	6.1208	2.6488	3.6351	4.9103	2.8275	2.4264	0.494	1.8375	0.8638	-0.849	-0.6082
1	118	2	-0.7738	1.16	0.7472	1.4473	3.6764	4.1664	6.4855	5.5622	4.5301	0.6831	2.1916	-0.9894	1.5181	-1.1452	-1.115	-0.2876	0.3779	0.5599	0.8154	0.9179	-0.8199
1	119	2	-0.8347	1.9611	1.6122	3.9218	4.5644	4.199	3.9625	2.8873	3.953	1.6984	4.592	3.5131	1.3413	0.2826	1.1097	-0.4362	-1.6513	-0.8671	0.9236	-0.6471	1.0191
1	120	1	-0.1988	1.0948	1.6113	0.6085	-0.3019	0.9992	2.6709	2.4218	1.4301	1.7083	4.6608	5.2485	3.4798	2.8272	3.9872	3.7147	3.866	2.4383	-0.6268	0.9662	-1.8089
1	121	3	-0.9675	0.834	-0.8214	1.8271	4.5532	3.7247	4.5425	1.3444	2.5502	2.2321	1.8404	1.0005	2.0948	-0.0384	1.7779	3.4918	1.2587	1.054	-1.7158	1.6706	-0.9938
1	122	3	1.4097	1.0587	1.0399	3.0579	3.4948	5.2896	5.779	3.2886	4.2438	3.0496	2.9963	-0.0354	0.7842	0.8351	0.0081	0.6311	-0.3073	0.2301	0.0772	-0.4807	-2.1762
1	123	1	-0.8948	-0.2655	2.3039	-1.0023	-0.961	-0.5868	0.7141	0.2621	-1.4601	0.5934	0.5443	2.5303	5.0626	5.3025	6.2876	5.0677	3.9193	2.6117	2.454	1.5755	-1.9477
1	124	3	-1.187	0.716	1.4097	0.9122	4.3431	5.2076	4.5139	4.0702	2.3092	0.3664	1.7605	1.7564	3.1314	1.9199	1.2987	0.0266	0.6482	-0.1448	0.9367	-0.3486	-0.3498
1	125	1	2.4546	0.9006	-0.258	-1.0168	-2.0011	-1.0524	1.6399	2.4216	3.473	2.5763	5.9084	5.7056	5.5604	3.241	2.0862	0.6973	1.3438	0.5235	0.188	-0.5766	0.6608
1	126	1	0.1682	0.163	-0.6321	0.2213	-0.0443	-0.892	2.4942	3.068	3.6214	3.955	4.3627	5.3733	3.6503	2.7339	2.9252	1.5703	0.7067	1.4045	1.6586	0.257	-0.4564
1	127	2	1.6329	0.704	2.7975	2.825	2.2534	4.7252	3.7116	4.2106	4.2345	1.2325	1.2315	2.2504	2.1118	1.5287	-0.0826	-0.3362	-0.4986	-0.4223	0.0262	-0.0902	0.3078
1	128	2	0.1677	-0.3553	2.3406	0.5272	-0.066	0.4274	3.2721	2.5438	3.2004	5.4228	6.2106	7.0974	2.5835	1.7898	2.5109	1.8427	-0.3313	0.1003	-0.343	-0.2338	0.1971
1	129	1	-1.4088	-0.0699	-2.413	-0.5127	1.056	0.7303	2.1888	3.1351	3.8674	5.2836	6.3568	5.7669	4.0866	2.862	2.7961	0.419	0.4989	-0.8913	-2.0486	2.1951	-1.383
1	130	1	-0.6321	-1.4655	0.9511	-0.9938	-0.3318	0.9274	0.8675	3.5345	4.0274	3.4629	6.0013	4.9744	4.3915	4.6566	4.0174	2.2318	2.4888	-0.0633	-2.0586	-0.0102	-1.1302
1	131	2	1.3467	1.1044	0.5419	-0.056	-0.1025	0.9128	3.1958	2.522	4.7891	6.1035	7.8099	5.1187	3.2199	3.122	3.1703	2.2028	0.5588	-0.7114	2.7619	1.4154	0.136
1	132	1	1.6391	1.9492	0.1194	1.0926	0.7584	1.6993	0.7163	1.1543	2.9703	3.2902	4.8559	3.794	4.6073	4.7786	3.7753	0.3427	0.3419	0.8487	0.2338	0.4599	0.1067
1	133	2	0.6075	1.0559	1.0455	2.6588	3.1081	3.1903	4.9132	5.524	2.0116	4.6637	3.8429	1.1052	1.9704	0.304	1.1403	-1.4273	0.5285	-1.1742	-0.8283	0.2309	0.2971
1	134	2	1.4426	0.3169	2.5362	1.7318	3.8782	4.4121	5.9574	5.4288	4.6333	4.6805	2.1086	1.564	1.3719	1.3056	0.3996	-1.9485	-0.6167	-0.9386	0.3848	-0.7791	0.5342
1	135	2	0.5056	0.623	2.3351	2.5361	1.6256	5.1322	7.1821	3.8503	4.2319	3.2998	3.3954	2.2631	0.512	0.6506	-0.8763	-1.5335	-0.4353	-0.5259	1.2518	-1.2944	0.6322
1	136	2	0.8651	0.0946	-0.765	0.2623	-0.6412	1.4679	3.5674	2.6429	3.2116	4.3128	4.4566	4.0731	3.9213	4.3088	1.7816	0.2772	0.4616	-1.4364	0.3147	1.0483	-0.1771
1	137	2	-0.3745	-1.2227	0.7431	-0.4827	0.8963	2.3702	2.7533	3.7168	6.272	5.5845	4.9639	3.2213	3.0682	3.8578	0.9893	1.6497	-0.9478	-0.799	1.6053	-0.5612	0.426
1	138	1	1.3656	-0.1187	0.6193	0.6656	0.5118	1.3712	4.1063	3.5163	4.0081	5.3014	4.9008	4.6309	2.202	2.8071	2.678	-1.2796	-0.8868	-0.7732	0.7554	0.0147	0.1274
1	139	3	-0.213	-1.5605	0.7989	1.082	5.3144	3.3742	5.7445	4.0491	2.2433	2.7718	1.5347	1.8869	2.3109	1.7026	3.3822	2.2815	0.0302	0.2733	1.5494	-0.2359	0.6371
1	140	2	0.6018	0.6129	-0.2587	2.6561	0.6064	-0.1673	2.627	2.9551	3.5141	5.472	2.5351	4.2643	4.1158	3.3932	0.4233	-0.182	0.41	-0.9476	-0.4227	0.1892	-0.0955
1	141	3	0.8951	-0.395	0.5741	1.8405	1.3081	2.1798	1.0432	0.505	1.3525	0.8208	0.6949	3.0307	3.5136	3.4671	5.4337	5.9644	4.1087	1.0446	2.8927	1.0733	-0.6724
1	142	3	-0.0267	-1.1956	-0.3972	2.5746	1.9308	2.7558	2.4114	4.563	4.0431	1.5005	2.5356	2.2563	1.1936	1.9614	0.1348	-0.04	0.5794	2.8882	0.7613	1.034	-0.7062
1	143	1	-2.1028	0.5516	0.5805	0.309	-0.5285	2.1246	3.5718	2.2836	1.1751	2.562	5.3285	3.7041	4.4453	3.3476	2.1429	1.9222	0.2829	1.1053	0.7923	-2.1739	0.4988
1	144	3	-0.3667	-0.2757	-0.1845	-0.5791	1.6255	2.3684	0.816	0.5012	3.1265	1.401	2.3738	3.603	3.0904	2.6006	5.3542	4.6912	2.3488	2.5972	2.329	0.7152	0.4187
1	145	3	-0.3401	0.2584	0.2503	1.1182	1.3184	0.6038	1.0403	1.9863	0.0142	1.3174	3.1293	3.7228	3.2941	3.0527	5.3007	5.2318	3.7585	2.6327	1.929	0.5286	0.3999
1	146	3	0.0272	-0.8436	2.1983	0.9194	1.7035	3.3595	1.5847	2.6036	1.7513	1.4096	1.8825	3.6197	0.929	3.7103	2.2978	2.8291	3.5303	1.0546	0.297	0.5495	-1.0289
1	147	3	-1.1696	0.2969	0.7855	2.7511	1.3732	1.5898	3.4048	3.0683	3.3326	3.7489	1.1122	1.2011	1.1821	2.6596	2.8736	1.6174	0.2439	2.0899	1.5188	0.5381	-1.1674
1	148	3	0.1712	-0.0777	-0.3925	0.532	-0.0506	1.4296	2.3792	0.8944	-0.4922	1.3481	2.6575	2.5182	3.5108	3.2906	4.6341	3.7252	4.0517	3.1101	1.2684	-0.8621	-0.2403
1	149	2	-1.6671	0.6463	0.6336	1.728	0.8089	3.6846	1.7621	3.2608	3.9959	3.5439	5.5053	3.9422	-0.4599	3.522	-0.253	-1.6878	-0.7661	-0.0956	0.1094	0.0151	-0.3461
1	150	1	-0.278	1.3609	-1.7824	0.9276	0.2372	1.6344	0.9494	1.4114	3.0957	4.1733	5.5575	4.6375	5.4862	2.9284	4.4875	1.9388	2.2858	1.0286	0.0527	1.5151	0.651
1	151	1	-0.0998	0.5329	-1.9114	-2.4069	-1.3431	1.9192	0.0031	0.6519	1.0711	4.4871	5.3205	4.5298	5.1524	3.4128	1.7516	2.3024	1.0618	0.6009	1.8733	1.7401	-0.2913
1	152	3	-1.3142	-1.2519	1.4717	1.0569	2.1483	3.5388	3.5302	1.8295	2.3152	1.6804	1.5523	0.6143	-0.0817	2.9384	0.0983	3.643	1.1324	0.6777	0.8464	-1.3398	-0.293
1	153	3	1.2711	2.9907	0.6515	-0.1195	1.9296	0.718	2.993	2.1459	1.6301	1.3305	2.0496	0.9078	4.1225	2.0508	4.2342	3.4471	3.7194	2.1891	-0.6616	0.2508	1.1119
1	154	2	-0.9234	-0.5115	0.9405	2.743	2.4881	3.1654	5.8989	4.3233	4.3862	4.3822	3.8515	2.1242	1.9191	1.8079	1.0222	0.4081	0.0529	-0.4951	0.5336	-0.4873	0.1391
1	155	1	-0.8524	2.8652	0.7917	0.7268	0.536	-0.0108	0.2689	2.1004	1.2242	1.1884	4.3687	4.0968	2.8494	4.4988	3.1996	4.1186	5.0745	1.7158	0.275	0.5514	-0.8242
1	156	2	-0.9267	0.6732	-0.1579	-0.8598	1.0655	-0.4393	2.8559	1.8545	2.7071	5.1102	5.2742	4.3604	2.981	4.6981	0.6792	1.3605	0.1643	-0.7609	-0.5049	0.9654	-1.4912
1	157	3	-0.59	1.2231	0.2437	0.0348	0.1275	1.8277	-0.583	-0.274	1.074	0.7089	1.3987	2.0911	6.2503	4.8354	5.8215	4.7826	1.024	2.8774	1.5663	0.0717	-1.2508
1	158	3	-1.4328	1.3629	-1.1838	-0.8861	-0.137	-0.0999	-0.0201	-0.2963	0.5715	1.9304	2.8553	4.2466	5.9498	5.7155	8.6378	2.0456	3.7848	2.1699	1.8642	1.3328	-0.3912
1	159	3	0.6664	0.8662	1.7699	1.4029	1.9275	0.3817	3.4274	0.6471	1.0789	1.1861	1.6089	2.4721	2.1365	3.2627	4.1376	2.9097	2.3526	1.7756	1.4194	-0.0378	-1.852
1	160	2	-2.3716	0.3055	3.6439	2.0111	4.2638	3.385	6.9608	2.6778	3.0559	2.9766	2.3218	1.0889	1.6709	0.5455	1.4025	-0.4942	-0.6623	1.2905	-0.1164	-0.7493	0.1058
1	161	2	0.8687	-0.4822	-0.3968	1.9219	1.2537	-0.0351	3.8685	3.0987	3.9607	6.001	6.3356	4.0777	3.5199	2.1504	1.0409	0.4131	0.7583	0.865	-0.8076	-1.3028	-1.3103
1	162	1	0.2862	3.3079	1.5686	-0.2383	-1.1343	0.0593	1.0161	1.5302	2.9008	1.8675	4.2783	3.9866	5.9782	4.4517	3.0744	5.0262	0.9166	1.3359	1.2279	-0.2998	-0.1515
1	163	3	-1.2962	0.4007	2.7255	2.1475	4.3644	3.9777	5.0004	4.9155	2.8046	4.6764	1.0695	-0.7388	0.4927	-0.1151	-0.5195	1.7411	1.2176	-0.1108	-0.5344	-0.614	-1.399
1	164	1	0.847	-1.0762	1.0596	-0.662	2.1308	1.5662	2.0491	1.8933	4.432	6.1622	4.8339	4.0082	4.2714	3.4014	1.8462	1.2299	0.6139	0.8621	0.0305	-0.0322	-0.3945
1	165	1	-0.4525	1.4547	-1.0893	-0.0372	-1.6123	0.6097	1.1491	3.1157	2.801	3.2633	4.9456	4.3584	4.4317	3.2016	2.2659	1.0946	1.1639	-1.3954	-1.8804	0.0631	-0.578
1	166	3	0.1961	0.2642	1.0413	1.3082	1.9196	0.9021	1.1002	-0.8085	1.6223	2.5385	1.9831	2.5372	3.9139	3.0165	6.0516	3.9158	3.5531	1.2349	2.6171	1.1486	-1.0575
1	167	2	-0.7952	1.4201	2.144	4.6415	3.262	4.8301	3.6907	4.616	4.6178	5.1538	3.4267	0.6696	1.0755	1.1639	1.1831	0.5622	-0.5528	-0.1266	-1.0293	-0.0802	0.7371
1	168	2	-0.6382	0.0535	0.6654	1.8403	1.8933	2.4014	3.3994	6.0162	4.9178	5.2586	4.351	3.535	2.6453	0.4819	0.6695	2.7726	1.1142	-1.3362	-1.4029	-0.7062	1.7872
1	169	3	-0.8257	-0.8131	0.8338	1.2744	2.0956	2.8258	3.5656	0.7175	1.4517	2.4073	2.9026	2.1346	0.4949	3.2093	4.3738	1.8535	2.8906	1.3736	1.7453	0.8627	2.3462
1	170	2	-0.8405	-0.2726	1.3564	0.1459	1.549	2.3645	3.799	2.4904	4.4339	5.2878	4.4901	3.4318	1.3622	2.6567	0.16	-0.63	0.3058	0.6422	-0.9005	0.3798	0.113
1	171	3	-1.5067	0.3736	2.8846	1.9012	2.4699	5.5979	7.6965	3.3137	5.3896	2.3024	2.442	0.1252	1.6152	-1.524	1.787	1.8919	-0.5315	-1.2539	0.3556	0.3331	-1.0953
1	172	2	-2.0541	-0.4155	1.5579	-1.6173	-0.3518	1.6426	2.8231	4.8535	4.2397	3.0887	4.0906	3.3352	3.8383	3.1718	2.0957	1.2424	-1.486	0.6375	0.8866	0.6256	0.577
1	173	1	-0.127	0.3288	-0.8523	0.2177	0.4525	0.7762	2.7309	3.4511	4.5428	6.3402	5.1257	5.3596	5.4277	3.1539	1.5543	0.9872	-0.0095	-1.0829	0.4182	-0.1476	-1.2582
1	174	1	-0.4818	0.2462	1.67	0.9978	-0.5919	-0.0687	-0.5835	-0.9206	1.4389	3.0525	3.0073	4.2645	2.9926	5.9302	5.4906	4.8429	2.9908	1.709	1.2911	2.356	0.4538
1	175	1	-1.9326	1.0067	-0.6752	-1.5844	0.9547	-0.2922	1.2169	4.0957	3.6859	5.3275	2.9641	3.1273	3.8907	4.1887	0.1457	2.7328	-0.5678	-1.3963	0.7782	1.7643	-0.0544
1	176	1	-0.3341	0.6776	-1.0636	-0.4059	-0.8944	2.1039	-0.1328	4.2901	2.4435	6.2243	5.8081	4.642	4.4125	3.8373	1.2856	0.9596	-0.0797	0.8727	0.2911	0.0857	-0.901
1	177	2	-0.3173	0.6368	1.4718	1.968	3.2152	4.7393	7.1918	4.3931	3.9921	3.2088	2.5184	0.3132	0.663	-0.9357	-0.047	-0.7757	0.6961	0.5166	1.2445	-0.7419	-0.816
1	178	1	-0.8046	-0.355	0.2176	-0.1721	0.8507	-0.5258	0.7866	2.503	2.9404	3.131	5.8062	4.6101	5.4045	3.0986	3.6148	3.1281	0.6455	0.3918	-0.0172	-1.1563	-0.419
1	179	1	-0.6849	0.5228	0.456	-0.6133	1.8838	1.5316	3.2408	1.1787	0.3378	1.4517	3.1584	2.7002	5.0625	4.4928	5.1468	4.0406	2.6678	2.1194	1.5412	1.3177	-1.4277
1	180	3	-0.4162	-0.0979	0.6286	-0.5171	2.123	1.1364	3.4509	-0.3861	1.001	0.1194	0.8472	2.2021	4.1583	5.0235	3.543	4.3545	4.482	2.9117	2.6049	0.2965	-0.1876
1	181	1	-0.5318	1.9485	-0.983	1.5285	1.2367	2.2833	1.6041	-0.0864	3.3807	3.3606	5.118	4.8911	4.2534	1.705	3.9591	1.2745	1.8458	2.2818	0.9166	-1.567	-0.0989
1	182	1	0.0226	0.2346	-1.1625	-0.9871	0.4764	-1.2014	0.4461	0.5133	3.5437	2.5548	4.2705	3.5249	3.3241	3.0758	5.077	2.2156	4.4391	2.997	1.7694	-0.1547	-0.428
1	183	3	0.6826	0.2563	2.1369	1.0526	1.4028	2.6024	4.294	2.4655	1.6977	2.2876	2.5435	1.7411	1.151	3.6308	2.4648	3.9478	1.1206	1.7575	1.7546	1.3166	0.32
1	184	1	-1.3237	0.6228	1.2825	0.7189	-0.3965	2.1323	0.556	1.815	0.915	2.5922	3.6635	4.5456	4.0963	1.5247	5.7325	2.0563	2.8902	0.8064	2.3001	2.3583	-1.3002
1	185	1	-2.0738	1.0097	-1.5531	0.4159	-0.3974	-0.1978	1.3088	1.1316	2.2742	0.4438	3.7066	3.7985	3.6812	4.0014	5.312	3.6207	4.1992	2.9787	0.2811	0.6095	0.4292
1	186	2	0.1077	3.0354	1.363	3.3508	2.8056	4.7951	3.8036	5.8343	4.1249	1.5782	1.3553	2.11	0.0368	0.2169	0.5411	-0.5616	0.4033	1.7403	1.7172	0.2238	1.0701
1	187	2	-0.505	1.8638	0.5103	1.7356	1.2941	3.2131	4.3528	4.5642	4.9317	2.5668	4.3445	3.6074	2.9402	2.2655	1.622	-0.7351	1.251	0.5573	1.1123	0.9223	1.9178
1	188	2	1.0381	-0.0116	-0.2527	-0.3974	-1.2199	-0.8701	-0.057	4.6308	4.5786	5.3231	4.6237	5.244	3.5417	0.982	1.6104	1.9657	0.7404	0.7901	0.8731	-0.1651	-0.3278
1	189	3	-0.7201	1.8265	0.205	1.7463	1.5366	1.8341	1.3817	1.3064	1.37	0.6458	1.3134	2.485	1.0143	2.8109	2.9168	1.6516	2.5774	0.2443	-1.1484	0.1734	2.6556
1	190	1	0.7564	-0.5671	0.8794	0.5403	0.1216	2.2257	2.78	0.7179	3.7176	2.7371	4.2566	3.1316	3.8436	3.9158	3.9492	3.4038	4.17	2.6731	0.894	0.7491	0.9408
